pha,H,G,diameter,albedo,rot_per,BV,UB,spec_B,spec_T,e,a,q,i,om,w,ma,ad,n,per,per.y,moid,class,data_arc,condition_code
0,14.98,,,,,,,7,153,0.097,2.279,2.058,5.45,175.14,356.97,357.33,2.5,0.2865,1260.0,3.44,1.06,8,11168.0,0
0,14.99,,,,,,,7,153,0.1857,2.585,2.105,7.27,192.28,182.07,126.05,3.07,0.2371,1520.0,4.16,1.11,8,10711.0,0
0,15.4,,,,,,,7,153,0.0548,2.514,2.376,1.07,20.05,124.21,76.56,2.65,0.2473,1460.0,3.99,1.39,8,9868.0,0
0,15.1,,,,,,,7,153,0.1608,2.294,1.925,8.41,19.77,317.91,170.73,2.66,0.2837,1270.0,3.47,0.927,8,10613.0,0
0,15.83,,,,,,,7,153,0.0385,2.312,2.223,3.29,33.33,12.82,85.92,2.4,0.2804,1280.0,3.52,1.23,8,10076.0,0
0,15.31,,,,,,,7,153,0.0654,2.532,2.366,2.77,105.74,318.37,137.18,2.7,0.2447,1470.0,4.03,1.38,8,12289.0,0
0,13.76,,,,,,,7,153,0.0703,2.88,2.677,9.8,310.77,204.25,39.36,3.08,0.2017,1780.0,4.89,1.69,8,14338.0,0
0,15.66,,,,6.78305,,,7,153,0.1314,2.39,2.076,8.12,173.58,194.39,352.95,2.7,0.2668,1350.0,3.69,1.08,8,16090.0,0
0,15.57,,,,,,,7,153,0.116,2.516,2.224,2.32,34.22,25.16,152.87,2.81,0.247,1460.0,3.99,1.24,8,10366.0,0
0,13.81,,,,,,,7,153,0.1211,2.531,2.224,14.85,324.38,255.93,305.71,2.84,0.2448,1470.0,4.03,1.27,8,11085.0,0
0,15.4,,,,,,,7,153,0.1608,2.571,2.157,14.0,177.55,222.04,106.46,2.98,0.2391,1510.0,4.12,1.18,8,10785.0,0
0,14.88,,,,,,,7,153,0.1107,2.57,2.286,3.13,206.66,215.59,80.07,2.85,0.2392,1500.0,4.12,1.3,8,10961.0,0
0,15.7,,,,,,,7,153,0.0606,2.548,2.393,3.99,1.94,68.39,114.42,2.7,0.2424,1490.0,4.07,1.41,8,14568.0,0
0,15.39,,,,,,,7,153,0.1257,2.252,1.969,6.09,174.05,316.82,101.81,2.53,0.2917,1230.0,3.38,0.988,8,11568.0,0
0,15.56,,,,,,,7,153,0.0499,2.339,2.222,5.76,195.07,322.0,287.76,2.46,0.2755,1310.0,3.58,1.23,8,10605.0,0
0,15.88,,,,,,,7,153,0.2077,2.281,1.807,6.17,331.76,20.27,172.11,2.75,0.2862,1260.0,3.44,0.803,8,13994.0,0
0,16.07,,,,13.374,,,7,153,0.0937,2.275,2.061,1.13,300.89,33.86,194.13,2.49,0.2873,1250.0,3.43,1.05,8,9948.0,0
0,14.12,,,,,,,7,153,0.14,2.971,2.555,5.17,73.61,187.46,202.91,3.39,0.1925,1870.0,5.12,1.54,8,10551.0,0
0,15.22,,,,,,,7,153,0.2195,2.524,1.97,4.99,95.49,292.54,181.78,3.08,0.2458,1460.0,4.01,0.982,8,9435.0,0
0,13.72,,,,,,,7,153,0.1062,2.99,2.672,11.05,139.58,262.18,77.84,3.31,0.1907,1890.0,5.17,1.71,8,9420.0,0
0,15.3,,,,,,,7,153,0.1896,2.637,2.137,4.45,25.9,27.09,33.37,3.14,0.2302,1560.0,4.28,1.15,8,15687.0,0
0,15.21,,,,,,,7,153,0.1935,2.303,1.857,6.99,323.51,8.56,158.35,2.75,0.282,1280.0,3.49,0.848,8,11678.0,0
0,15.3,,,,4.03,,,7,153,0.1798,2.247,1.843,5.66,328.1,6.73,244.2,2.65,0.2927,1230.0,3.37,0.834,8,10502.0,0
0,14.44,,,,,,,7,153,0.0804,2.275,2.092,6.0,295.82,151.57,106.22,2.46,0.2873,1250.0,3.43,1.11,8,8997.0,0
0,15.75,,,,,,,7,153,0.098,2.26,2.039,6.58,319.13,13.4,229.46,2.48,0.29,1240.0,3.4,1.03,8,10513.0,0
0,14.64,,,,,,,7,153,0.212,2.431,1.915,5.04,201.85,165.48,313.96,2.95,0.2601,1380.0,3.79,0.915,8,10006.0,0
0,14.68,,,,,,,7,153,0.1181,2.297,2.026,5.07,261.4,199.03,61.28,2.57,0.2832,1270.0,3.48,1.04,8,9057.0,0
0,14.67,,,,,,,7,153,0.1923,2.684,2.168,13.4,133.08,272.85,359.05,3.2,0.2242,1610.0,4.4,1.23,8,10856.0,0
0,14.6,,,,,,,7,153,0.3494,2.69,1.75,6.57,103.82,259.66,19.65,3.63,0.2234,1610.0,4.41,0.763,8,16088.0,0
0,15.11,,,,,,,7,153,0.0583,2.272,2.139,6.91,145.63,304.78,112.15,2.4,0.2879,1250.0,3.42,1.16,8,9946.0,0
0,15.48,,,,,,,7,153,0.0241,2.256,2.202,1.78,211.71,137.76,226.77,2.31,0.2908,1240.0,3.39,1.2,8,10005.0,0
0,14.94,,,,,,,7,153,0.1534,2.6,2.201,6.73,70.93,291.01,106.42,3.0,0.2351,1530.0,4.19,1.21,8,10936.0,0
0,15.28,,,,4.91,,,7,153,0.2008,2.167,1.732,4.43,155.59,165.42,38.53,2.6,0.3089,1170.0,3.19,0.721,8,25642.0,0
0,15.48,,,,,,,7,153,0.0569,2.401,2.265,5.96,229.63,43.73,84.34,2.54,0.2649,1360.0,3.72,1.25,8,10557.0,0
0,15.09,,,,,,,7,153,0.2278,2.535,1.958,7.29,94.87,238.3,206.31,3.11,0.2442,1470.0,4.04,0.959,8,9372.0,0
0,15.18,,,,,,,7,153,0.1187,2.334,2.057,3.4,15.59,299.89,145.15,2.61,0.2764,1300.0,3.57,1.05,8,12097.0,0
0,14.46,,,,,,,7,153,0.1352,2.986,2.583,10.34,200.85,136.15,162.83,3.39,0.191,1880.0,5.16,1.59,8,9571.0,0
0,14.83,,,,389.646,,,7,153,0.0969,2.224,2.009,4.77,205.41,328.99,100.12,2.44,0.2972,1210.0,3.32,1.01,8,12120.0,0
0,14.25,,,,,,,7,153,0.1338,3.072,2.661,9.88,217.67,166.66,57.64,3.48,0.1831,1970.0,5.38,1.67,8,8856.0,0
0,14.07,,,,16.375,,,7,153,0.0801,2.312,2.127,6.48,222.35,9.08,283.63,2.5,0.2804,1280.0,3.51,1.12,8,22271.0,0
0,15.07,,,,,,,7,153,0.1561,2.588,2.184,7.27,207.37,279.96,33.57,2.99,0.2368,1520.0,4.16,1.21,8,9508.0,0
0,13.66,,,,,,,7,153,0.0516,2.989,2.835,11.5,126.95,126.87,249.44,3.14,0.1907,1890.0,5.17,1.84,8,9464.0,0
0,15.34,,,,25.806,,,7,153,0.1809,2.353,1.928,1.17,329.87,234.26,255.4,2.78,0.273,1320.0,3.61,0.925,8,14042.0,0
0,15.08,,,,,,,7,153,0.1108,2.568,2.283,4.85,171.65,188.92,162.57,2.85,0.2396,1500.0,4.11,1.28,8,9221.0,0
0,15.18,,,,,,,7,153,0.1024,2.433,2.184,7.22,141.14,317.64,239.9,2.68,0.2597,1390.0,3.79,1.21,8,9890.0,0
0,14.26,,,,,,,7,153,0.0966,2.939,2.655,3.07,103.12,309.88,120.57,3.22,0.1957,1840.0,5.04,1.67,8,11551.0,0
0,15.35,,,,,,,7,153,0.1331,2.277,1.974,7.65,114.61,223.88,202.33,2.58,0.2869,1250.0,3.44,0.973,8,9894.0,0
0,15.14,,,,,,,7,153,0.2325,2.584,1.983,3.64,313.82,14.49,168.69,3.18,0.2373,1520.0,4.15,0.973,8,9456.0,0
0,15.11,,,,,,,7,153,0.1403,2.39,2.055,1.62,203.4,352.97,195.36,2.73,0.2667,1350.0,3.7,1.05,8,10561.0,0
0,15.68,,,,,,,7,153,0.2163,2.186,1.713,6.25,355.38,318.91,18.75,2.66,0.3049,1180.0,3.23,0.707,8,22227.0,0
0,15.5,,,,,,,7,153,0.0469,2.712,2.585,1.57,324.19,185.55,231.78,2.84,0.2206,1630.0,4.47,1.6,8,10878.0,0
0,15.34,,,,,,,7,153,0.1435,2.64,2.261,0.23,108.41,328.51,20.58,3.02,0.2298,1570.0,4.29,1.28,8,9468.0,0
0,14.46,,,,,,,7,153,0.0896,2.841,2.586,5.2,293.47,62.49,258.28,3.1,0.2058,1750.0,4.79,1.59,8,9284.0,0
0,14.94,,,,,,,7,153,0.062,2.95,2.767,3.22,111.92,3.44,70.57,3.13,0.1945,1850.0,5.07,1.78,8,18275.0,0
0,15.55,,,,,,,7,153,0.0918,2.27,2.062,3.73,153.24,85.82,325.42,2.48,0.2881,1250.0,3.42,1.05,8,10902.0,0
0,14.99,,,,6.824,,,7,153,0.0668,2.3,2.146,6.1,171.6,86.49,263.13,2.45,0.2825,1270.0,3.49,1.14,8,9623.0,0
0,15.23,,,,,,,7,153,0.1395,2.398,2.063,1.84,198.98,344.74,202.64,2.73,0.2655,1360.0,3.71,1.07,8,10561.0,0
0,15.01,,,,,,,7,153,0.1273,2.639,2.304,14.52,182.77,143.52,119.18,2.98,0.2298,1570.0,4.29,1.31,8,10155.0,0
0,15.44,,,,,,,7,153,0.1172,2.267,2.001,7.25,93.26,197.08,274.11,2.53,0.2888,1250.0,3.41,0.987,8,9904.0,0
0,14.59,,,,,,,7,153,0.103,2.79,2.502,6.2,145.39,185.92,347.61,3.08,0.2115,1700.0,4.66,1.49,8,10751.0,0
0,15.47,,,,,,,7,153,0.1722,2.191,1.814,5.27,114.4,177.42,36.61,2.57,0.3039,1180.0,3.24,0.799,8,10643.0,0
0,15.95,,,,,,,7,153,0.1071,2.272,2.029,5.19,306.81,310.66,293.77,2.52,0.2878,1250.0,3.42,1.02,8,9895.0,0
0,14.52,,,,,,,7,153,0.0633,2.991,2.802,3.2,85.61,201.53,207.49,3.18,0.1905,1890.0,5.17,1.79,8,15947.0,0
0,14.2,,,,,,,7,153,0.1081,2.28,2.034,7.59,217.84,121.97,219.79,2.53,0.2863,1260.0,3.44,1.04,8,9914.0,0
0,14.54,,,,5.892,,,7,153,0.1611,2.311,1.938,4.4,39.08,290.97,170.47,2.68,0.2806,1280.0,3.51,0.934,8,10121.0,0
0,14.8,,,,,,,7,153,0.1406,2.356,2.025,3.13,114.53,73.35,265.69,2.69,0.2725,1320.0,3.62,1.03,8,10566.0,0
0,14.68,,,,,,,7,153,0.0367,3.095,2.981,3.07,129.86,318.81,337.53,3.21,0.1811,1990.0,5.44,2.0,8,11148.0,0
0,15.0,,,,,,,7,153,0.1688,2.298,1.91,4.21,329.97,18.27,169.79,2.69,0.283,1270.0,3.48,0.904,8,13173.0,0
0,13.87,,,,7.637,,,7,153,0.1356,3.085,2.666,4.69,347.95,261.98,174.26,3.5,0.1819,1980.0,5.42,1.66,8,11173.0,0
0,12.46,,,,22.659,,,7,153,0.0994,3.023,2.722,10.81,77.03,264.01,147.79,3.32,0.1875,1920.0,5.26,1.74,8,16609.0,0
0,14.15,,,,2.71,,,7,153,0.0706,2.379,2.211,3.94,34.82,42.74,11.15,2.55,0.2687,1340.0,3.67,1.23,8,17501.0,0
0,14.48,,,,,,,7,153,0.1914,3.218,2.602,1.15,145.26,271.33,315.49,3.83,0.1707,2110.0,5.77,1.61,10,10240.0,0
0,15.31,,,,24.9,,,7,153,0.1512,2.4,2.037,1.62,211.48,16.81,173.48,2.76,0.2651,1360.0,3.72,1.03,8,10002.0,0
0,15.41,,,,,,,7,153,0.1276,2.308,2.014,2.24,64.94,304.61,147.42,2.6,0.2811,1280.0,3.51,1.01,8,11427.0,0
0,14.56,,,,,,,7,153,0.0076,3.005,2.982,0.95,99.87,127.98,274.73,3.03,0.1892,1900.0,5.21,1.97,8,11173.0,0
0,15.04,,,,,,,7,153,0.1455,2.609,2.229,1.16,135.72,220.99,136.57,2.99,0.2339,1540.0,4.21,1.23,8,10446.0,0
0,14.81,,,,,,,7,153,0.0821,2.784,2.556,4.37,215.72,37.31,77.68,3.01,0.2122,1700.0,4.65,1.54,8,10783.0,0
0,14.94,,,,,,,7,153,0.0576,2.903,2.735,1.28,217.41,103.81,257.88,3.07,0.1993,1810.0,4.95,1.72,8,9691.0,0
0,15.31,,,,,,,7,153,0.1736,2.359,1.95,1.85,222.7,31.67,199.98,2.77,0.272,1320.0,3.62,0.936,8,16571.0,0
0,13.41,,,,,,,7,153,0.1292,2.558,2.228,12.82,354.05,99.81,104.72,2.89,0.2409,1490.0,4.09,1.29,8,12250.0,0
0,13.69,,,,,,,7,153,0.0635,3.067,2.872,10.23,225.31,121.43,113.32,3.26,0.1835,1960.0,5.37,1.88,8,8902.0,0
0,15.52,,,,,,,7,153,0.1369,2.282,1.97,4.7,16.43,248.74,286.63,2.59,0.2859,1260.0,3.45,0.961,8,10906.0,0
0,14.94,,,,,,,7,153,0.1791,2.398,1.968,3.1,344.13,263.82,162.87,2.83,0.2655,1360.0,3.71,0.959,8,10981.0,0
0,14.03,,,,,,,7,153,0.0733,3.002,2.782,12.27,151.19,85.01,268.75,3.22,0.1895,1900.0,5.2,1.81,8,10255.0,0
0,14.4,,,,11.51,,,7,153,0.136,2.517,2.175,3.45,172.77,125.46,308.94,2.86,0.2468,1460.0,3.99,1.16,8,10788.0,0
0,14.91,,,,,,,7,153,0.1978,2.419,1.94,3.88,90.71,215.87,69.33,2.9,0.262,1370.0,3.76,0.928,8,16441.0,0
0,15.28,,,,,,,7,153,0.0513,2.703,2.564,5.82,355.91,22.58,23.26,2.84,0.2218,1620.0,4.44,1.57,8,10865.0,0
0,12.64,,,,19.335,,,7,153,0.0893,3.419,3.113,6.89,283.6,262.25,95.34,3.72,0.1559,2310.0,6.32,2.13,10,10928.0,0
0,15.2,,,,3.075,,,7,153,0.2204,2.295,1.789,4.74,286.94,49.49,165.63,2.8,0.2835,1270.0,3.48,0.784,8,10442.0,0
0,13.35,,,,,,,7,153,0.1312,3.082,2.677,11.87,13.96,202.61,228.47,3.49,0.1822,1980.0,5.41,1.68,8,11149.0,0
0,14.63,,,,,,,7,153,0.2735,2.533,1.84,6.36,39.21,29.66,147.89,3.23,0.2446,1470.0,4.03,0.857,8,16625.0,0
0,14.71,,,,514.509,,,7,153,0.2138,2.438,1.917,3.32,67.64,307.8,305.38,2.96,0.2589,1390.0,3.81,0.921,8,8963.0,0
0,14.72,,,,,,,7,153,0.1977,2.316,1.858,6.98,42.33,282.12,149.9,2.77,0.2797,1290.0,3.52,0.863,8,10617.0,0
0,14.04,,,,,,,7,153,0.0434,3.074,2.941,2.86,105.07,97.9,242.64,3.21,0.1829,1970.0,5.39,1.94,8,9340.0,0
0,14.37,,,,4.32,,,7,153,0.169,2.734,2.272,10.28,116.22,236.79,28.74,3.2,0.218,1650.0,4.52,1.29,8,10827.0,0
0,13.22,,,,,,,7,153,0.1224,2.603,2.285,15.63,119.65,22.08,33.04,2.92,0.2347,1530.0,4.2,1.3,8,24101.0,0
0,14.96,,,,,,,7,153,0.0844,2.6,2.381,1.86,25.07,169.37,335.87,2.82,0.235,1530.0,4.19,1.38,8,15188.0,0
0,13.96,,,,174.57,,,7,153,0.1232,3.115,2.731,1.82,19.63,137.9,280.36,3.5,0.1793,2010.0,5.5,1.74,8,9349.0,0
0,15.34,,,,5.2,,,7,153,0.1462,2.393,2.043,0.88,347.61,270.15,157.42,2.74,0.2662,1350.0,3.7,1.03,8,10966.0,0
0,14.42,,,,,,,7,153,0.1329,3.019,2.617,3.04,103.97,299.45,96.36,3.42,0.1879,1920.0,5.24,1.63,8,15451.0,0
0,13.83,,,,4.35,,,7,153,0.1475,3.101,2.643,2.0,160.93,114.34,159.75,3.56,0.1805,1990.0,5.46,1.63,8,14686.0,0
0,15.13,,,,,,,7,153,0.0617,2.828,2.654,2.32,162.07,148.07,345.13,3.0,0.2072,1740.0,4.76,1.64,8,10748.0,0
0,14.09,,,,,,,7,153,0.1181,3.125,2.756,0.76,174.15,16.62,244.96,3.49,0.1784,2020.0,5.52,1.76,8,9779.0,0
0,14.75,,,,,,,7,153,0.1542,2.53,2.14,2.34,206.05,102.37,285.54,2.92,0.2449,1470.0,4.03,1.13,8,10722.0,0
0,14.25,,,,,,,7,153,0.0434,3.127,2.991,1.97,93.98,261.39,71.29,3.26,0.1783,2020.0,5.53,1.99,8,9786.0,0
0,13.92,,,,,,,7,153,0.1192,3.131,2.758,5.97,74.96,76.39,284.22,3.5,0.1779,2020.0,5.54,1.78,8,9327.0,0
0,14.88,,,,,,,7,153,0.0867,2.887,2.637,2.56,151.4,234.08,221.79,3.14,0.2009,1790.0,4.91,1.64,8,9196.0,0
0,14.84,,,,,,,7,153,0.1216,2.339,2.054,7.37,75.36,171.73,255.36,2.62,0.2756,1310.0,3.58,1.04,8,10003.0,0
0,12.64,,,,,,,7,153,0.079,3.175,2.925,17.76,101.03,258.29,68.26,3.43,0.1742,2070.0,5.66,1.98,8,13287.0,0
0,14.48,,,,,,,7,153,0.089,3.035,2.765,10.46,254.34,253.37,345.76,3.31,0.1864,1930.0,5.29,1.8,8,15632.0,0
0,14.86,,,,,,,7,153,0.1769,2.401,1.976,3.01,286.31,340.85,124.14,2.83,0.265,1360.0,3.72,0.961,8,10979.0,0
0,15.06,,,,,,,7,153,0.1027,2.867,2.572,0.97,304.64,104.39,210.05,3.16,0.2031,1770.0,4.85,1.58,8,11044.0,0
0,14.52,,,,,,,7,153,0.1388,2.722,2.345,4.51,46.46,239.82,109.38,3.1,0.2194,1640.0,4.49,1.33,8,10837.0,0
0,14.44,,,,,,,7,153,0.2492,2.328,1.748,9.12,89.66,231.41,164.66,2.91,0.2775,1300.0,3.55,0.752,8,25809.0,0
0,13.62,,,,,,,7,153,0.1862,2.655,2.16,10.87,133.54,210.6,107.55,3.15,0.2279,1580.0,4.33,1.16,8,11332.0,0
0,13.5,,,,,,,7,153,0.128,3.159,2.755,3.92,311.39,254.33,214.13,3.56,0.1755,2050.0,5.62,1.76,8,10617.0,0
0,14.73,,,,,,,7,153,0.1001,2.744,2.469,3.68,196.26,128.25,51.72,3.02,0.2168,1660.0,4.55,1.46,8,10830.0,0
0,14.17,,,,,,,7,153,0.0552,2.326,2.198,6.84,118.0,29.07,12.24,2.45,0.2778,1300.0,3.55,1.21,8,9024.0,0
0,12.05,,,,,,,7,153,0.0537,5.19,4.911,1.96,43.43,355.26,355.97,5.47,0.08335,4320.0,11.8,3.92,11,9561.0,0
0,12.16,,,,,,,7,153,0.2047,5.181,4.12,3.69,1.46,74.95,333.75,6.24,0.08358,4310.0,11.8,3.14,11,8793.0,0
0,14.59,,,,,,,7,153,0.1967,2.535,2.036,5.02,141.37,222.83,244.83,3.03,0.2443,1470.0,4.04,1.04,8,24383.0,0
0,14.67,,,,,,,7,153,0.0971,2.29,2.068,3.1,146.07,324.25,80.07,2.51,0.2844,1270.0,3.47,1.09,8,15057.0,0
0,13.93,,,,,,,7,153,0.0928,3.128,2.838,4.1,286.85,284.55,225.81,3.42,0.1781,2020.0,5.53,1.84,8,13755.0,0
0,13.55,,,,,,,7,153,0.204,3.109,2.475,8.84,127.79,267.47,43.76,3.74,0.1798,2000.0,5.48,1.5,8,9793.0,0
0,13.77,,,,,,,7,153,0.0697,2.862,2.663,11.14,166.59,162.2,345.64,3.06,0.2035,1770.0,4.84,1.66,8,12053.0,0
0,13.11,,,,,,,7,153,0.055,3.082,2.913,10.92,107.26,174.55,185.9,3.25,0.1821,1980.0,5.41,1.9,8,10671.0,0
0,13.56,,,,4.13,,,7,153,0.1891,3.042,2.467,16.48,123.75,193.31,135.26,3.62,0.1857,1940.0,5.31,1.46,8,13015.0,0
0,14.13,,,,,,,7,153,0.2336,2.342,1.795,4.36,222.25,139.62,93.34,2.89,0.2751,1310.0,3.58,0.795,8,17170.0,0
0,15.43,,,,,,,7,153,0.1155,2.189,1.936,5.16,110.79,322.52,3.61,2.44,0.3044,1180.0,3.24,0.954,8,24852.0,0
0,14.33,,,,,,,7,153,0.1315,2.474,2.149,6.56,101.96,280.95,347.17,2.8,0.2532,1420.0,3.89,1.16,8,9416.0,0
0,14.87,,,,3.89,,,7,153,0.1321,2.459,2.134,1.82,251.21,284.61,251.22,2.78,0.2556,1410.0,3.86,1.14,8,11332.0,0
0,15.07,,,,5.82,,,7,153,0.2339,2.374,1.819,1.49,253.52,59.11,255.5,2.93,0.2695,1340.0,3.66,0.806,8,10221.0,0
0,14.7,,,,9.351,,,7,153,0.1071,2.832,2.529,1.17,297.94,31.02,100.94,3.14,0.2068,1740.0,4.77,1.52,8,18439.0,0
0,15.04,,,,,,,7,153,0.1337,2.651,2.297,2.1,126.97,153.43,322.82,3.01,0.2284,1580.0,4.32,1.28,8,10568.0,0
1,16.01,,,,2.5325,,,7,153,0.5894,1.847,0.758,51.33,164.31,293.55,134.77,2.93,0.3928,917.0,2.51,0.0142,1,11315.0,0
0,14.28,,,,3.112,,,7,153,0.1921,2.901,2.343,1.49,340.96,104.79,27.88,3.46,0.1995,1800.0,4.94,1.36,8,14561.0,0
0,13.75,,,,3.48338,,,7,153,0.0225,2.989,2.921,8.75,321.11,177.38,277.35,3.06,0.1908,1890.0,5.17,1.93,8,10860.0,0
0,14.2,,,,8.983,,,7,153,0.223,2.451,1.904,4.28,288.08,123.14,205.87,3.0,0.2569,1400.0,3.84,0.919,8,17359.0,0
0,14.72,,,,4.842,,,7,153,0.2148,2.186,1.716,6.11,176.27,145.6,244.41,2.65,0.3051,1180.0,3.23,0.709,8,12307.0,0
0,14.27,,,,,,,7,153,0.0542,2.851,2.697,3.07,71.88,227.92,221.2,3.01,0.2047,1760.0,4.81,1.68,8,14413.0,0
0,14.85,,,,,,,7,153,0.1072,2.689,2.401,14.24,296.35,334.13,42.91,2.98,0.2235,1610.0,4.41,1.39,8,12701.0,0
0,14.61,,,,,,,7,153,0.0544,2.871,2.715,2.34,188.84,207.5,136.63,3.03,0.2026,1780.0,4.86,1.72,8,8948.0,0
0,15.04,,,,,,,7,153,0.0993,2.778,2.503,4.18,263.66,15.1,323.94,3.05,0.2128,1690.0,4.63,1.49,8,9801.0,0
0,14.45,,,,,,,7,153,0.0571,2.933,2.765,0.82,285.83,325.79,233.63,3.1,0.1963,1830.0,5.02,1.75,8,10600.0,0
0,13.69,,,,,,,7,153,0.2255,2.595,2.009,6.8,259.25,175.28,11.41,3.18,0.2358,1530.0,4.18,1.02,8,16784.0,0
0,15.1,,,,,,,7,153,0.2027,2.371,1.89,2.23,165.09,226.74,336.43,2.85,0.27,1330.0,3.65,0.897,8,9075.0,0
0,13.34,,,,,,,7,153,0.168,3.151,2.622,4.4,345.11,224.66,202.87,3.68,0.1762,2040.0,5.59,1.62,8,11559.0,0
0,14.3,,,,,,,7,153,0.2168,2.559,2.004,2.03,145.51,204.01,132.78,3.11,0.2408,1500.0,4.09,0.999,8,16812.0,0
0,13.99,,,,3.732,,,7,153,0.2517,2.33,1.744,21.27,308.95,264.88,262.31,2.92,0.2771,1300.0,3.56,0.883,8,13594.0,0
0,14.89,,,,,,,7,153,0.1508,2.471,2.099,7.28,55.47,328.12,229.65,2.84,0.2537,1420.0,3.88,1.11,8,13348.0,0
0,15.4,,,,,,,7,153,0.1044,2.736,2.45,1.92,116.39,241.9,332.5,3.02,0.2178,1650.0,4.52,1.45,8,9897.0,0
0,14.78,,,,,,,7,153,0.2853,2.581,1.845,4.0,309.37,36.24,99.16,3.32,0.2377,1510.0,4.15,0.84,8,24435.0,0
0,14.98,,,,,,,7,153,0.0998,2.571,2.315,4.95,208.28,68.5,186.7,2.83,0.239,1510.0,4.12,1.31,8,14152.0,0
0,14.07,,,,,,,7,153,0.2373,2.795,2.132,16.4,173.97,178.62,241.95,3.46,0.2109,1710.0,4.67,1.13,8,12140.0,0
0,15.31,,,,,,,7,153,0.0501,2.331,2.214,7.05,147.2,0.71,265.4,2.45,0.277,1300.0,3.56,1.23,8,12688.0,0
0,15.21,,,,,,,7,153,0.1678,2.329,1.938,12.2,46.75,101.28,289.16,2.72,0.2773,1300.0,3.55,0.991,8,24334.0,0
0,15.12,,,,,,,7,153,0.1544,2.427,2.052,1.69,16.49,70.59,220.92,2.8,0.2607,1380.0,3.78,1.07,8,10505.0,0
0,14.77,,,,,,,7,153,0.0779,2.271,2.094,9.17,105.8,7.18,42.62,2.45,0.288,1250.0,3.42,1.11,8,9630.0,0
0,14.26,,,,8.8,,,7,153,0.2113,2.229,1.758,4.14,227.77,131.48,220.35,2.7,0.2962,1220.0,3.33,0.759,8,12661.0,0
0,14.16,,,,,,,7,153,0.1195,2.563,2.257,16.14,106.95,196.65,201.83,2.87,0.2402,1500.0,4.1,1.25,8,11464.0,0
0,14.91,,,,59.9146,,,7,153,0.2381,2.571,1.959,4.02,303.22,37.96,138.67,3.18,0.2391,1510.0,4.12,0.953,8,10804.0,0
0,15.16,,,,,,,7,153,0.0836,2.53,2.318,2.62,228.19,244.19,82.61,2.74,0.245,1470.0,4.02,1.34,8,10829.0,0
0,14.78,,,,11.114,,,7,153,0.2268,2.386,1.845,2.32,183.75,182.15,336.31,2.93,0.2674,1350.0,3.69,0.844,8,14579.0,0
0,15.01,,,,,,,7,153,0.2713,2.586,1.884,4.46,99.72,278.13,85.75,3.29,0.237,1520.0,4.16,0.893,8,15255.0,0
0,14.03,,,,3.368,,,7,153,0.1993,2.275,1.822,7.04,108.22,208.41,196.34,2.73,0.2873,1250.0,3.43,0.812,8,15901.0,0
0,14.51,,,,,,,7,153,0.066,2.994,2.797,9.2,292.93,348.96,208.65,3.19,0.1902,1890.0,5.18,1.78,8,10283.0,0
0,15.47,,,,,,,7,153,0.0327,2.251,2.177,7.73,116.11,139.87,336.79,2.32,0.2919,1230.0,3.38,1.17,8,11486.0,0
0,15.31,,,,,,,7,153,0.1661,2.27,1.893,4.04,351.6,16.62,152.46,2.65,0.2882,1250.0,3.42,0.893,8,11529.0,0
0,14.49,,,,,,,7,153,0.1426,2.241,1.922,4.64,48.96,333.88,186.51,2.56,0.2937,1230.0,3.36,0.927,8,16283.0,0
0,15.72,,,,,,,7,153,0.0413,2.397,2.298,4.61,99.35,294.09,324.97,2.5,0.2655,1360.0,3.71,1.31,8,16023.0,0
0,14.76,,,,,,,7,153,0.1777,2.602,2.14,4.23,356.41,16.53,90.85,3.06,0.2348,1530.0,4.2,1.14,8,17153.0,0
0,15.82,,,,,,,7,153,0.1122,2.275,2.02,2.51,15.22,340.58,161.37,2.53,0.2873,1250.0,3.43,1.02,8,8872.0,0
0,15.43,,,,,,,7,153,0.1084,2.312,2.061,8.97,231.57,296.3,328.92,2.56,0.2804,1280.0,3.51,1.08,8,10833.0,0
0,14.23,,,,330.0,,,7,153,0.2123,2.224,1.751,5.14,239.7,78.59,262.64,2.7,0.2973,1210.0,3.32,0.748,8,31985.0,0
0,14.75,,,,,,,7,153,0.1619,2.288,1.918,3.66,242.42,124.5,121.37,2.66,0.2848,1260.0,3.46,0.92,8,9048.0,0
0,15.14,,,,,,,7,153,0.0388,2.586,2.486,10.99,136.03,221.5,133.66,2.69,0.237,1520.0,4.16,1.49,8,9018.0,0
0,14.3,,,,,,,7,153,0.2501,2.369,1.777,23.87,121.25,104.43,197.57,2.96,0.2703,1330.0,3.65,0.904,8,14107.0,0
0,11.55,,,,14.58,,,7,153,0.1948,3.99,3.213,21.41,301.5,357.46,64.53,4.77,0.1236,2910.0,7.97,2.2,10,14226.0,0
0,14.25,,,,,,,7,153,0.0436,2.971,2.842,11.15,129.99,58.35,333.84,3.1,0.1924,1870.0,5.12,1.86,8,9462.0,0
0,15.41,,,,,,,7,153,0.0837,2.259,2.07,4.87,36.13,54.74,90.63,2.45,0.2902,1240.0,3.4,1.09,8,11000.0,0
0,15.13,,,,,,,7,153,0.168,2.243,1.866,5.63,310.7,90.16,164.38,2.62,0.2933,1230.0,3.36,0.885,8,12638.0,0
0,14.01,,,,6.381,,,7,153,0.1016,3.052,2.742,8.1,334.33,175.3,312.32,3.36,0.1848,1950.0,5.33,1.75,8,10193.0,0
